stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Osteoblast,Retinal.pigment.epithelial.cell,T.cell
24hpf,1,1,0,4,0,0,0,1,0,0,0,0,14,23,12,0,4,58,0,0,1,1,0
72hpf,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,2.25478444802579,0,0,1.12739222401289,0.281848056003223,0.281848056003223,0,0.281848056003223,0,0
21Day,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0
22Month,0,0.409948295964399,0.136649431988133,0.546597727952532,0,1.09319545590506,0.136649431988133,0,3.68953466367959,0.409948295964399,0.136649431988133,0.136649431988133,0.273298863976266,0.136649431988133,0.409948295964399,0.409948295964399,0,0,0,26.9199381016622,0,0.136649431988133,0.273298863976266
