stage,Epithelial.cell,Epithelial.cell..Brain.,Granulosa.cell,Hepatocyte,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,1,0,0,0,0,0,0,3,0,0
72hpf,0.281848056003223,0.281848056003223,0,0,0,0,5.63696112006446,3.10032861603546,0.84554416800967,0
21Day,0.369986860264282,0,0,0,0.739973720528564,0,1.47994744105713,1.47994744105713,0,0
22Month,0,0,8.06231648729985,0.273298863976266,0,0.136649431988133,0,0,0,0.136649431988133
