stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,2,1,3,2,0,0,0,0,0,0,0,0,7,4,0,0,4,421,0,1,0,0,0,0,0
72hpf,1.12739222401289,0,1.12739222401289,0,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0.281848056003223,1.40924028001612,0.281848056003223,0,97.8012754331185,45.3775370165189,0.281848056003223,1.40924028001612,0,0,5.91880917606769,0,0
21Day,0,0,0.739973720528564,0,0.369986860264282,0,0,0,0,0,1.47994744105713,0,0,0.369986860264282,0,0.369986860264282,25.8990802184998,16.2794218516284,0.369986860264282,0.369986860264282,1.47994744105713,0,4.06985546290711,0,1.10996058079285
3Month,0,0,0.208034013289345,0,0,0,0,0,0.104017006644673,0.416068026578691,0,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0.208034013289345,0,0,0,1.35222108638074,0,0.312051019934018,0.104017006644673
22Month,0,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0.273298863976266,2.32304034379826,0.273298863976266,0,0.546597727952532,0.136649431988133,0,0,0,0.136649431988133,0,0,0,3.55288523169146,0,0,0
