stage,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0.104017006644673,0.312051019934018
22Month,0.546597727952532,0,0.273298863976266,1.09319545590506,0,0.136649431988133,0,1.50314375186946,0,0.273298863976266,1.50314375186946,0.136649431988133
