stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,1,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,31,0,0,0,0,2,56,0,0,6,0,0,0,0,0,1,0,0,0
72hpf,6.76,5.36,0,3.1,1.13,2.25,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,60.32,0,0.56,1.97,0,14.09,11.56,0,0,112.46,0.28,0.28,4.79,0,0,1.13,0,0,0
21Day,8.51,1.11,0,6.66,0.74,3.33,0,0.37,0,0,0,0,0,0.37,0.37,0.74,0.37,0.74,0.37,0.74,106.93,0,0,10.73,0,7.03,5.55,0,0.37,66.23,5.55,0,1.85,0,0.37,2.96,0.37,0,0.37
3Month,1.04,9.88,0.31,5.93,0.21,0,0.52,0,1.25,1.25,2.18,0.31,0,3.54,1.46,0.1,1.77,0.62,1.35,0.73,72.6,12.79,0,7.59,0.73,1.35,0.94,0.62,0.62,4.89,1.04,9.99,0.31,0,0,0.94,8.22,0.83,0.94
22Month,0.27,10.25,0.14,2.19,0,0,0.41,0,0.14,0.27,0.55,2.46,0,14.48,0.68,0.41,1.78,0.41,0.14,1.64,30.88,0.82,0.41,7.52,0.14,0.27,0.55,0.82,0.14,1.78,0.41,6.56,0.82,0.14,0,0.41,1.09,0,0.68
