stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,10.99,5.64,0,0,0,0,0,0,0,0,0,0.28,0,7.61,6.76,0,0.56,0,0,0,0.56,4.79,1.41,0.28,0,8.17,0.56,0,0,0.28,0,0,0,0
21Day,0,0,0.37,37.74,2.22,0.37,0,0.74,1.11,0,0,0,0.37,0,0.74,2.22,6.29,7.77,0.37,2.96,0,0,0.74,0,1.85,0.74,0.37,0.37,2.96,1.48,0,0,0,0.37,0.37,0,0.37
3Month,0.1,0,0.1,35.89,0.21,0,0.1,0,0.52,0.31,0,0,1.98,0.83,0.31,13.11,12.69,9.36,0.62,0.62,0.1,0,0.1,0.52,1.56,0.21,0.31,0.21,0.31,0.42,2.18,0.1,0,0.1,0.52,1.14,0.21
22Month,0,0.41,1.09,15.58,0.55,0,0,0,0.68,0.55,0.14,0,7.93,0,0,23.09,3.42,6.7,0,0.14,0,0.14,0,0,0.55,0,0.96,0.14,0,0.14,0.55,0,0,0,0.14,0,0
