stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,10,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,0.56,0,0.85,0,0,0,0,0,0,0,0,0,0.28,1.41,0.28,2.25,0,0,0,0,8.46,4.51,0,0,0,1.97,0,0.28,1.69,0,0.28,0,0,0
21Day,0.37,0,0,2.59,0,1.48,0,0.37,0,0,0,0,0,0,0,0.37,0.74,0,3.7,0,0,0.37,0,0.74,0,0,0,0,1.11,0.74,0,0,0,0.37,0,0,0.37
3Month,0.21,1.35,1.25,19.56,0.1,0,0.73,0.52,2.81,6.55,0,35.89,7.8,1.46,9.67,1.25,6.24,6.55,7.28,2.39,0.1,1.77,1.25,0.62,0.21,1.14,0.42,0,0.42,1.87,11.65,0.31,0,0.83,1.77,10.3,4.37
22Month,0.82,7.52,1.64,15.85,0,0,1.09,0.27,2.05,19.27,8.06,170.13,6.42,2.46,20.91,0.27,2.46,12.57,16.12,0.14,5.6,3.42,0,0.68,0,2.87,0.96,66.41,0.41,0.55,8.2,1.23,1.78,0.27,0.68,0.27,5.19
