stage,Cardiomyocyte,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0,0,1.76828911295943,0.728119046512708
