stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,184,20,0,271,7,2,0,2,0,0,2,0,23,0,0,0,0,8,106,114,272,0,1,0,16,171,3867,2,0,100,0,0,1,0,0,19,0,0,0
72hpf,71.87,6.76,0,77.23,10.99,79.2,0,1.97,0,0,3.66,0,0,0.28,0,10.15,0.28,41.15,148.82,12.97,184.33,0,29.59,4.51,6.48,437.15,1179.25,1.41,18.32,197.86,6.2,0.28,658.96,1.13,1.69,46.22,0,0,0
21Day,39.22,1.85,0.37,133.2,2.22,243.82,0,45.51,0,0,11.1,0.37,0,6.66,2.96,50.69,3.7,4.44,62.9,33.3,104.71,0,0,9.99,0.74,225.69,404.4,4.07,17.39,44.4,17.02,0,203.12,5.55,9.25,58.83,0.37,0,20.72
3Month,0.1,1.66,0.62,151.03,0.62,0,2.08,1.25,0.1,1.04,59.5,0.31,0,11.75,6.66,7.39,4.26,3.12,19.56,13.52,11.13,0.62,0,1.35,1.14,5.1,4.06,0.94,5.3,0.42,2.7,14.98,2.18,0,0,8.43,1.66,14.67,40.46
22Month,0.14,1.37,0.14,23.91,0,0,2.19,1.23,0,1.37,160.84,1.78,0,29.52,5.19,18.31,4.24,1.09,2.73,48.65,8.06,0.14,0.96,0.82,0,5.47,3.01,2.6,40.58,0.14,0.14,9.57,2.19,0.14,0,3.14,1.09,0,16.81
