stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,5,2,1,0,0,0,0,0,0,0,0,0,1,1,0,35,0,0,0,0,12,191,0,0,0,10,0,0,0,0,0,0,0,0,0
72hpf,6.48,1.69,0,2.25,0.85,7.33,0,0.28,0,0,0,0,0,0,0,1.41,8.17,0.56,9.58,0,0.28,0.28,0,220.41,399.1,0,0.85,0,18.32,0,0,74.97,2.25,3.1,0.56,0,0,0
21Day,3.7,0.74,0.37,5.18,0,2.22,0,0.74,0,0,0,0.37,0,1.48,1.48,0,2.59,0.37,9.25,0,0,0.74,0,56.98,41.07,0,0.74,0,4.44,3.33,0,11.47,5.18,14.8,0.37,0,0,0.74
3Month,0.94,2.7,0.1,2.08,0,0,0.1,0,0.42,0.73,0,6.55,0.73,0.21,0.94,0.21,0.83,0.83,4.47,5.3,0,0.21,4.06,1.87,1.46,0,0.52,0,1.56,0.62,20.49,16.64,0.31,0,0.1,0.62,9.88,1.25
22Month,1.23,3.69,0,1.5,0.55,0,0,0,0.41,2.6,0.41,20.77,0.41,0.27,1.37,0,0.41,1.23,4.78,0.68,0.27,0.27,0,1.64,0.14,0.27,0.68,0.14,1.09,0,3.01,47.69,2.05,0,0,0,0.14,1.23
