stage,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Fibroblast,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,T.cell
24hpf,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0,0.84554416800967,2.25478444802579,0,0,0.281848056003223,0,0,0,0.84554416800967,0,0,0,0,0.281848056003223,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0.208034013289345,1.04017006644673,0,0.104017006644673,0.104017006644673,0,0,0.520085033223363,0.312051019934018,0,0.208034013289345,0,0,0,0,0.104017006644673,0,0,0,0.104017006644673,0,0,0,0.312051019934018
22Month,0.546597727952532,0,0.956546023916932,0.136649431988133,0,0,0.409948295964399,0.136649431988133,1.77644261584573,0.136649431988133,0.136649431988133,0.273298863976266,0.546597727952532,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0,0,0,0,0
