stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.macrophage,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,2,4,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0,0.739973720528564,0,0,1.10996058079285,0.739973720528564,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,1.10996058079285
3Month,0.104017006644673,0.520085033223363,0,0.104017006644673,0,3.4325612192742,0,1.04017006644673,33.4934761395846,0.104017006644673,0.520085033223363,0,0.208034013289345,0.520085033223363,0.520085033223363,0.104017006644673,0,0.208034013289345,0,0,0.104017006644673,0.208034013289345,0.312051019934018,0.104017006644673,1.1441870730914
22Month,0.409948295964399,0.409948295964399,0.136649431988133,0,0.136649431988133,2.8696380717508,0.273298863976266,2.32304034379826,17.6277767264692,0.136649431988133,0.136649431988133,0.136649431988133,0,0.546597727952532,0.273298863976266,0,0.136649431988133,0,0,0,0,0,0,0,1.50314375186946
