stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,33,5,0,59,2,0,0,0,0,0,0,3,0,0,0,1,8,11,9,203,0,0,0,0,47,1655,2,0,0,24,0,0,0,0,0,5,0,0,0
72hpf,25.37,5.07,0,28.75,5.36,10.71,0,0.28,0,0.28,0,0.28,0.28,0,1.69,0,11.56,31.85,2.25,104.28,0,2.25,2.82,0.28,925.31,625.42,0.85,4.79,0,78.35,0.85,0,52.71,3.38,1.97,5.64,0,0,0
21Day,15.91,1.85,0,33.67,2.22,10.73,0,5.55,0.37,0.74,0,0,1.48,0,9.99,0.74,7.03,6.66,6.29,73.63,0,0,4.44,0.74,156.87,130.24,0.37,1.48,0,21.09,7.4,0.74,7.4,1.85,5.18,2.59,0.37,0,3.33
3Month,0.62,2.5,0.42,30.89,0.21,0,0.73,0.83,2.29,2.6,0,0,26.32,1.98,1.56,8.63,4.58,5.82,6.24,10.51,0.94,0,4.26,3.54,2.7,0.83,2.08,1.66,0,0.52,0.94,37.24,0.1,0,0,0.21,4.89,8.32,4.68
22Month,0,2.87,0.68,12.85,0.14,0,0.27,0.82,0.96,4.51,4.92,0,63,1.5,2.6,10.93,1.09,0.96,6.83,6.42,0.27,1.23,2.6,0.27,0.82,0.14,2.19,2.87,0.55,0.55,0,10.8,0.55,1.09,0,0.14,0.82,0.14,2.87
