stage,Granulocyte,Hepatocyte,Immune.progenitor.cell,Macrophage,Neural.cell,Oocyte,Pancreatic.cell
24hpf,0,0,0,5,0,0,0
21Day,0,0,0.369986860264282,0,0.369986860264282,0,0
3Month,0.416068026578691,0.208034013289345,0,0.208034013289345,0,0,0.104017006644673
22Month,0.409948295964399,0,0,0.819896591928799,0,0.136649431988133,0
