stage,Granulocyte,Hepatocyte,Ionocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0.563696112006446,0,0,0
21Day,0,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673
