stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,26,15,0,60,3,5,0,2,0,0,1,0,4,0,0,0,0,8,18,52,69,0,0,0,0,50,464,0,0,15,0,0,0,0,0,0,3,0,0,0
72hpf,6.2,5.36,0,8.17,1.97,9.3,0,0.85,0,0,0.56,0,0,0,0,1.13,0,6.2,39.46,3.38,21.7,0,3.1,1.41,0.28,146.84,67.64,0.56,1.41,20.57,0.85,0,0.56,17.76,1.13,0.56,2.54,0,0,0.28
21Day,13.69,2.96,0.74,49.21,1.85,39.59,0,19.98,0,1.11,1.85,0,0,3.33,2.96,14.8,5.18,5.18,19.98,9.62,50.32,0.37,0,7.03,0.74,58.46,47.73,0.37,4.07,15.91,4.81,0,2.96,8.14,1.11,3.7,3.7,0.37,0,5.55
3Month,0.52,6.76,1.77,45.66,0.21,0,1.56,1.56,0.31,9.67,18.31,0.1,0,112.55,20.28,2.6,31.21,6.24,13,18.31,18.31,4.26,0.1,6.03,5.1,2.81,1.14,3.74,4.89,1.87,3.54,0.1,59.81,1.04,0.1,0,0.83,6.97,44.73,17.79
22Month,0.41,9.98,3.42,22.55,0,0,1.37,1.78,0.14,7.38,44.27,20.09,0,229.57,19.4,7.93,47.83,1.5,4.51,35.94,22.14,0.68,3.55,4.37,0.27,2.19,0.55,3.83,9.57,1.37,0.41,0,10.93,3.14,1.91,0,0.27,1.37,0,8.06
