stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Immune.cell,Macrophage,Mt.rich.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,1,0,0
21Day,0,0.739973720528564,0,0,0.739973720528564,0,0,0,0.369986860264282
3Month,0,0,0,0.104017006644673,0.624102039868036,0,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.273298863976266,1.91309204783386,0,0,0.136649431988133,0,0,0
