stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,29,1,0,25,1,0,0,0,0,0,0,0,0,1,0,7,11,74,16,0,0,0,1,9,61,1,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,2.25,0.56,0,1.97,0.28,0.85,0,0,0,0.28,0,0,0,0,0,0.56,9.58,4.51,5.07,0,0,0,0,6.48,2.25,0,0,0,7.05,0,0,0,0.28,0.28,0,0.56,0,0,0
21Day,2.59,2.22,0,17.76,0.37,7.03,0,1.11,0,1.85,0,0.37,1.48,21.46,1.11,1.85,14.43,21.09,10.36,0,0,2.59,0,28.86,5.18,0,0,0,3.33,1.48,0,0,1.48,1.48,2.22,0.37,0,0,16.65
3Month,0.31,7.49,1.56,76.56,0.31,0,1.46,2.18,11.03,26.11,0.31,17.16,89.66,6.55,10.09,11.44,6.14,115.98,11.86,1.66,0.1,31.83,4.89,5.62,0.83,2.39,2.18,0,2.5,2.29,0.31,10.4,0.73,0.1,0,0.42,8.22,2.81,77.8
22Month,0,4.65,1.5,28.15,0.14,0,0.82,0.41,9.43,31.02,7.11,32.39,14.89,4.24,11.34,1.23,2.05,54.39,3.28,0.14,1.09,4.1,0.41,1.37,0.41,1.5,3.96,0.14,0.27,0.27,0,0.82,0.55,0.82,0,0,2.05,0,19.4
