stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,1,3,0,1,3,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,9.86468196011281,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0.739973720528564,0,8.50969778607849,0.369986860264282,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0,0.416068026578691,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0,0,0,0.104017006644673,0.208034013289345,0.104017006644673
22Month,0,0,0,0.546597727952532,0,0,0.273298863976266,0.136649431988133,0,0,0,0.956546023916932,0.136649431988133,0,0
