stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,7.89,0.56,0,0,0,0.56,0,0,0,0.28,0,0,0.28,0,0,0.56
21Day,1.11,0,0.37,3.33,0,3.7,0,0.74,0,0,0.37,0,0,2.22,16.65,0.37,0,1.11,1.11,5.55,0,0,0.74,0,7.4,1.11,0,0,0,1.85,2.22,0,0.74,0,0,0.74,0,0,0,102.12
3Month,0.52,2.5,2.18,29.33,0.1,0,1.14,0.52,0.31,6.66,45.35,0.21,69.59,1288.56,1.25,21.64,6.35,11.23,20.08,15.6,3.74,0.31,4.58,4.06,1.77,0.31,1.46,1.46,0,1.35,6.87,7.07,32.45,1.25,0.21,0,0.1,7.28,62.62,167.16
22Month,0.27,2.05,0.14,5.06,0.14,0,0.82,0,0,1.09,7.93,1.5,27.88,145.12,1.23,3.14,1.23,1.5,6.83,4.78,0,0.55,0.55,0,0.55,0.14,0.68,2.05,0.41,0.68,0.27,0,8.34,0.27,0.41,0,0,0.41,0.55,209.07
