stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0.563696112006446,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0,0,0
21Day,0,0,0.739973720528564,0.369986860264282,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0.369986860264282,0,0
3Month,0,0,0.416068026578691,0,0,0.416068026578691,0.104017006644673,1.76828911295943,0.312051019934018,0.104017006644673,0.624102039868036,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0.312051019934018
22Month,0,0.136649431988133,0.683247159940666,0,0.136649431988133,0.136649431988133,0.546597727952532,6.55917273543039,0.273298863976266,0.136649431988133,0.956546023916932,0.273298863976266,0.273298863976266,0.683247159940666,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0.273298863976266
