stage,Cardiomyocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,0,0,0,1,0,3,0
72hpf,0,0,0.281848056003223,0.281848056003223,0,0.281848056003223,0.281848056003223,0.281848056003223
21Day,0.369986860264282,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0,0
22Month,0,0.136649431988133,0,0,0,0,0,0
