stage,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,1,0,0
72hpf,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0.739973720528564,0
3Month,0,0,0,0.104017006644673
