stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0,0.563696112006446,0.281848056003223,0.563696112006446,0,0
21Day,0.369986860264282,0.369986860264282,0.369986860264282,0.739973720528564,0.739973720528564,0,0,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0.739973720528564,0,0.369986860264282,0,0,0.739973720528564,0.369986860264282
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0
22Month,0,0,0.409948295964399,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0.409948295964399,0.273298863976266,0.273298863976266,0,0,0,0,0
