stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,5,0,21,0,0,0,0,0,0,0,0,0,0,0,3,3,9,40,0,0,0,0,23,468,0,0,0,9,0,0,0,0,0,4,0,0,0
72hpf,10.15,4.79,0,10.43,3.1,2.54,0,0,0,0,0,0,0,3.1,0,11.27,5.64,1.13,34.95,0,2.54,1.41,0,119.79,80.33,0.85,0.28,0,26.78,1.13,0.28,11.84,1.13,0.28,5.07,0,0,0
21Day,29.6,2.59,1.11,41.07,3.7,20.72,0,22.94,0.37,1.48,0,1.85,0,15.91,1.85,4.44,7.77,9.25,95.46,0,0,7.77,0.37,55.87,69.56,2.59,0.74,0,66.23,7.77,1.11,8.88,0.74,4.81,1.48,0,0,4.07
3Month,0.1,0.21,0,1.14,0,0,0,0,0,0.1,0,2.39,0,0,0.62,0,0.62,0.1,0.52,0,0,0.21,0,0.21,0,0.1,0,0,0,0,1.66,0.1,0,0,0,0.1,0.42,2.18
22Month,0,1.5,0.41,3.69,0.27,0,0.27,1.09,0.68,1.78,1.23,24.46,0.82,3.28,5.19,0,0.96,3.83,7.38,0.27,0.96,0.41,0,0.82,0,1.64,0.96,0.14,0.27,0.27,5.88,0.96,0.14,0,0.27,0.14,0,1.37
