stage,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0.369986860264282,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0.369986860264282
3Month,0.208034013289345,0,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0.312051019934018
22Month,0,0,0.136649431988133,0.409948295964399,2.049741479822,0.136649431988133,0,0,0,0,0,0.136649431988133,0,0,0.136649431988133
