stage,Hepatocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell
24hpf,0,0,0,2
72hpf,0,0,0.281848056003223,0
3Month,0.208034013289345,0,0,0
22Month,0.273298863976266,0.136649431988133,0,0
