stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,0,6,0,0,0
72hpf,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0.281848056003223,0
21Day,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0.739973720528564,0,0,0,0
3Month,0,0,0,0,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673
