stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.56,0.85,0,0.56,0,0,0,0,1.69,3.66,1.13,0,0,0.85,0,0,0.56,0.28,0.28,0,0,0
21Day,1.85,0,0,3.33,0,1.48,0,0,0,0,0,0,0.37,2.59,0,0.37,2.59,0.74,4.07,0,0,0.74,0,2.59,1.11,4.07,0.37,0,1.11,0,0.37,0.37,0,0,0,0,0
3Month,0,0.1,0.1,3.54,0,0,0,0,0.42,1.66,0,7.07,1.46,0.21,1.56,0.42,1.87,3.02,2.29,0.31,0,0.31,0.21,0,0,12.27,0.31,0,0.1,0.21,6.45,0.21,0,0,0.31,9.05,0.83
22Month,0.14,0.82,0,1.37,0.14,0,0.14,0.14,0.27,3.01,0.68,12.71,1.37,0.82,0.55,0,0.14,2.05,2.46,0,0.41,0.41,0,0.14,0.14,8.88,0.14,0.14,0.14,0,1.64,0.27,0,0,0.14,0,0.41
