stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0,0,1.12739222401289,0,1.12739222401289,0,0.563696112006446,0.281848056003223,0,0,0,0,0,0,0
21Day,0.369986860264282,0,2.58990802184998,4.06985546290711,3.32988174237854,0,0,0,0,0.739973720528564,0,1.10996058079285,2.21992116158569,0.739973720528564,3.32988174237854,0.369986860264282,1.84993430132141,1.84993430132141,1.10996058079285,0.739973720528564,0,0,0.369986860264282,0,0.739973720528564
3Month,0,0,0.520085033223363,0,0,0.104017006644673,0,0,0.104017006644673,0,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0,0,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673
22Month,0,0.136649431988133,0.546597727952532,0,0,0,0.136649431988133,0.546597727952532,0.273298863976266,0.273298863976266,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133,0,0,0.273298863976266
