stage,Granulocyte,Hepatocyte,Immune.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0,0,2.91247618605083,5.40888434552298,0.104017006644673
