stage,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3Month,0.208034013289345,0.104017006644673,0.832136053157381,0.416068026578691,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.208034013289345,0.104017006644673,6.03298638539101
22Month,0,0,0.409948295964399,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0
