stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,428,3,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,20,0,0,0,0,1,40,0,0,0,7,0,0,0,0,0,1,0,0,0
72hpf,272.83,0.85,0,1.69,0,3.66,0,0,0,0,0.28,0,0,0,0,0,0.28,5.07,0.28,5.36,0,0,1.41,0,26.49,12.97,0.28,0.28,0,10.15,0.28,0.28,3.95,0,0.28,0.56,0,0,0
21Day,273.05,0,0,8.51,0.37,8.51,0,0,0,0,0.37,0,2.96,0.74,1.85,1.48,0.74,2.96,1.85,32.93,0,0.37,1.48,0.37,12.58,10.73,0,0.37,0,15.54,6.29,1.11,1.85,0,2.59,0.37,0,0,1.48
3Month,17.58,0.52,0.1,4.89,0,0,0,0.1,0,0.52,1.14,0,6.76,1.66,0.21,2.29,0.42,1.56,1.35,3.43,0.94,0,0.52,0.31,0.52,0.31,0.1,0.21,0,0.1,1.56,39.63,0.21,0,0,0.31,0.52,103.29,0.94
22Month,9.98,0.41,0.27,1.91,0,0,0.27,0,0.14,0.55,2.46,1.5,23.37,0.82,0.68,3.01,0.27,0.96,2.05,3.01,0.27,0.68,0.68,0,0.27,0,0.68,0.55,0.41,0,0,13.53,0.27,0.82,0,0,0.27,0.68,0.96
