stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.85,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.28,1.69,0.28,0.85,0,0,0,0,1.41,0.85,0,0,0.56,0,0,0,0,0,0.28,0,0,0
21Day,0.74,0,0,12.21,0,3.33,0,0.37,0,0,0,0,0,0.37,13.69,0,0.37,3.7,10.36,4.07,0,0,1.11,0,3.7,1.85,0.37,0,1.11,4.07,0.37,0,0,0.74,0,0,0,72.89
3Month,0.52,1.66,0.94,63.76,0.21,0,2.08,0.21,0.31,4.16,8.63,0.21,15.29,6.45,0.83,6.03,1.77,2.81,27.25,10.92,3.85,0,1.14,1.56,1.04,0.31,1.46,0.94,0.83,1.98,51.18,0.1,0,0,0.1,1.25,180.16,287.19
22Month,0.14,2.46,1.5,27.74,0.14,0,1.09,0.14,0,2.46,15.99,3.83,13.66,1.78,1.5,5.19,0.41,1.64,10.93,4.51,0.14,0.82,0.96,0,0.14,0,1.91,0.14,0.14,0.14,8.75,0,0.41,0,0,0.41,0.27,71.47
