stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,1.13,2.54,0,2.82,3.1,5.07,0,5.36,0,0,0,0,0,1.97,0,4.23,0.85,0.28,11.27,0,1.97,0.28,0,40.87,14.94,1.13,0,0,3.38,1.97,0,1.13,0,0,0,0,0
21Day,1.85,2.59,0.37,11.47,0.74,27.38,0,25.16,0,0.37,0,1.11,0.37,12.58,3.33,2.22,2.22,1.11,11.47,0,0,2.96,0,11.84,6.29,0.74,0,0,2.22,1.85,0,1.11,1.85,0,0,0,0.74
3Month,0,2.18,0.1,10.4,0.31,0,0.21,4.68,3.54,0.94,0,17.58,3.02,2.18,12.07,0.42,1.35,1.77,1.66,0.31,0.1,3.33,1.14,0.21,0.1,1.56,0.21,0,0,0.73,2.7,0.1,0,0,1.66,2.7,0.83
22Month,0,2.73,0.14,8.06,0,0,0.27,2.87,1.64,2.32,22.82,50.01,1.5,3.28,15.17,0.27,0.14,3.14,3.14,0.14,1.09,3.69,0,0,0,1.23,0.14,0.14,0,0,0.41,0,0,0,0.14,0,0.27
