stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,12,0,45,0,0,0,0,0,0,0,0,0,0,0,5,38,36,86,0,0,0,0,26,658,0,0,0,6,0,0,0,0,0,4,0,0,0
72hpf,14.66,7.61,0,21.7,3.1,9.3,0,1.13,0,0.28,0.28,0.28,0,3.1,0,26.78,49.32,3.66,49.61,0,5.64,1.97,1.97,125.7,217.87,0.28,0.85,0,40.3,4.51,0.56,16.91,0.85,0.85,2.54,0,0,0
21Day,28.49,5.18,1.48,64.75,2.22,42.92,0,36.26,0,1.48,0,5.92,2.59,21.09,1.85,3.7,24.79,15.91,71.41,0,0,6.29,0.37,48.84,85.84,0.37,1.11,0,29.97,7.77,1.85,12.58,1.85,5.18,1.48,0.37,0,4.07
3Month,0.21,3.54,1.14,42.65,0.1,0,1.77,1.04,7.8,6.03,0,46.6,4.47,2.18,11.34,2.91,12.69,8.43,16.43,3.64,0,2.81,2.08,1.14,0.94,1.14,0.62,0,1.14,1.56,69.28,0.52,0.1,0,0,4.99,24.03,9.15
22Month,0.14,3.42,0.68,9.57,0.14,0,0.41,0.96,2.05,7.93,4.24,44.41,1.78,5.33,14.48,0.55,1.09,10.25,10.52,0.96,1.09,1.64,0,1.37,0.14,1.23,0.96,3.01,0.55,0.68,14.62,0.41,0.55,0,0.14,0.68,0,2.87
