stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,11,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2,22,0,0,0,0,2,124,0,0,0,3,0,0,0,0,1,0,0,0
72hpf,4.51,1.97,0,9.86,1.97,12.97,0,0,0,0,0,0.28,0,0,0,1.13,0,4.51,6.76,0.28,30.16,0,0.85,1.41,0.56,20.86,59.47,1.13,0.28,0,38.33,0.28,0,18.6,0,0.56,0,0,0
21Day,4.07,1.85,0.74,26.27,2.59,30.71,0,7.03,0,0.37,1.48,0.37,0,2.22,0,8.14,2.22,2.59,11.47,0.74,41.44,0,0,7.03,0,8.88,25.53,2.22,1.48,0,19.24,5.18,0.74,3.33,0.37,1.85,0,0,4.07
3Month,1.04,11.44,1.77,109.43,1.04,0,4.06,3.02,0.52,20.6,16.95,0.42,0,254.32,5.82,7.18,18.72,16.85,42.54,10.19,70.21,18.93,0.73,17.99,9.67,2.18,3.02,9.15,10.3,0,6.97,6.55,21.84,2.91,0,1.66,19.97,5.1,29.44
22Month,0.68,14.62,2.87,46.19,0.41,0,2.46,1.37,0.14,6.29,18.58,27.47,0,413.36,2.19,11.21,24.32,3.55,8.06,6.7,52.06,1.23,11.07,9.98,0.96,2.05,1.5,7.65,13.39,1.09,3.28,1.23,7.24,10.39,0.96,0.55,3.42,0,11.89
