stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0.56,0,0,0,0,0.56,0.56,0,0,0,0.28,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,1.11,0,0,0,0.37,0.37,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.37
3Month,0.62,5.2,4.16,96.53,0.1,0,1.98,2.29,0,13.21,15.6,0,224.47,25.07,5.62,63.97,3.54,31,27.56,37.65,12.9,0.73,5.82,3.54,1.56,1.14,2.81,1.04,0,2.18,7.8,20.7,0.52,0.1,0.83,4.47,3.12,21.01
22Month,1.09,19.95,14.48,69.69,0.68,0,9.16,7.38,0.14,13.94,50.15,30.88,1764.01,35.26,29.52,140.61,4.51,14.48,59.17,113.15,2.87,61.77,11.07,0.82,4.1,0.55,4.78,4.1,3.28,4.1,5.74,6.97,1.5,1.37,0.82,2.87,0,17.49
