stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0,0,0
3Month,0,0,0,0.832136053157381,0,0.104017006644673,0,0.104017006644673,0.520085033223363,0.104017006644673,0.104017006644673,0,0.312051019934018,2.60042516611682,0,0,0.208034013289345,0.624102039868036,0,0,0.104017006644673,0.104017006644673,0.208034013289345,0.208034013289345,0.104017006644673,0.104017006644673,0
22Month,0,0.546597727952532,0.136649431988133,0.683247159940666,0.136649431988133,0,0.136649431988133,0.546597727952532,5.05602898356092,0.136649431988133,0.409948295964399,0.136649431988133,0.956546023916932,30.7461221973299,0.136649431988133,0.409948295964399,0.136649431988133,0,0,0,0,0.273298863976266,0.273298863976266,0,0,0.136649431988133,0.136649431988133
