stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Osteoblast,T.cell
72hpf,0,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0.739973720528564,0,0.369986860264282,0.369986860264282,18.4993430132141,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0
3Month,0,0.104017006644673,0,0,0,0,0.208034013289345,0,0,0.104017006644673
