stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,6,0,0,0,1,0,0,0,0,2,0,0,0,0,2,2,44,7,0,0,0,0,7,67,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,1.69,0,0,2.82,1.41,1.97,0,0,0,0,0.28,0,0,0,0,0.56,0,1.13,5.92,12.12,5.36,0,0.28,0.28,0.28,38.61,18.04,0,0,0,3.95,0.56,0.28,1.97,0,0,2.25,0,0,0
21Day,2.96,0.74,0,8.51,0,2.59,0,2.22,0,0,1.11,0,0,0.37,0,4.07,0.37,0.37,1.85,12.21,9.99,0,0,1.11,0,6.29,7.03,0.37,0.37,0,2.22,0.74,1.11,1.11,0.37,1.11,0,0,0,1.11
3Month,0.21,1.87,0.31,21.22,0.21,0,0.62,1.46,0.21,1.14,3.02,0,0,20.91,4.89,0.94,5.72,3.33,8.43,30.58,8.32,1.04,0,1.46,3.22,1.04,0.52,1.46,0.73,0,0,0.62,38.8,0.42,0.1,0,0.1,0.83,4.06,3.64
22Month,0.14,2.32,0.14,9.7,0.14,0,0.55,0.41,0,0.68,2.6,0.96,0,39.36,2.19,1.78,8.61,0.14,2.46,13.66,7.93,0.27,1.5,0.96,0,1.64,0.82,0.96,2.05,0.27,0.14,0.14,11.21,0.14,0.41,0,0,0,0,1.5
