stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,13,0,46,0,1,0,1,0,0,0,3,0,0,0,1,5,77,117,50,0,0,0,1,77,250,0,0,0,13,0,0,0,0,0,0,5,0,0,0
72hpf,2.82,5.07,0,13.81,1.41,12.12,0,0.28,0,0.56,0,0,0,0,1.69,0,7.61,160.09,34.95,20.29,0,1.97,0.28,2.25,41.43,20.01,0,0.56,0,20.57,0.56,0,0.28,2.82,0.56,0,9.02,0,0,0
21Day,4.81,0.74,1.48,43.29,0.74,19.24,0,5.92,0.37,0.74,0,0,1.85,1.11,7.03,1.48,5.55,39.59,70.3,13.69,0,0.37,1.11,0.37,10.36,5.55,0.37,0.37,0,7.03,2.59,0,0.37,0.37,0.74,0.37,1.11,0,0,1.11
3Month,0.1,3.33,4.78,40.46,0.31,0,0.94,0.31,2.39,14.04,0,0,89.04,9.15,0.83,23.82,4.16,11.03,126.9,9.88,1.25,0,1.46,11.13,1.77,0.21,0.42,0.94,0,0.83,1.56,0.1,5.2,0.21,0.1,0,0.21,2.91,4.47,3.85
22Month,0.55,2.19,1.5,6.15,0,0,0.41,0.41,1.37,32.66,5.33,0,54.39,3.96,0.96,14.07,0.55,1.91,62.45,3.42,0.27,0.41,0.96,0.14,0.68,0.14,0.27,0.55,0.68,0,0,0,2.19,0.27,0.27,0,0.14,0.27,0,0.55
