stage,Epithelial.cell,Erythrocyte,Granulocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell
24hpf,0,1,0,1,0,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0,0,0,0
21Day,1.84993430132141,0,0,2.21992116158569,0.369986860264282,0.369986860264282,0.369986860264282,0,0
3Month,0,0,0.104017006644673,0,0,0,0,0.208034013289345,0.104017006644673
