stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,20,0,0,0,0,9,234,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,1.97,1.41,0,1.41,0.28,0,0,0,0,0,0,0,0,0,0,0,1.41,5.92,0.85,5.07,0,1.69,0,0.56,18.32,43.69,0.28,0,0,3.1,0.28,0.28,10.43,0,0,0.56,0,0,0
21Day,2.59,0,0,56.98,0.37,2.59,0,2.59,0,0,0.37,0,6.66,0.74,2.59,22.57,0,28.86,1.85,24.42,0,0,3.7,2.96,11.47,29.6,0.37,0,0,9.62,4.07,1.48,9.99,0.37,2.22,1.11,0,0,0.37
3Month,0.21,0.83,1.87,35.68,0.1,0,1.46,0.1,0.1,2.5,2.7,0.1,478.79,6.45,0.42,98.92,5.51,6.76,3.02,10.82,8.43,0.94,4.58,35.26,1.77,1.04,1.04,1.04,0,0.31,6.87,49.1,0.94,0,0,0.42,0.94,5.82,3.02
22Month,0,1.5,0.68,9.02,0,0,0.96,0.41,0,2.32,1.23,11.48,449.58,1.23,0.27,38.54,1.91,1.23,2.32,7.38,0.68,13.25,2.32,0.68,0.14,0.41,0.96,0.68,1.23,0.14,0.82,3.96,1.5,0.68,0,0.27,0,0,1.09
