stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0.563696112006446,0.281848056003223,0,0,0
21Day,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0.416068026578691,0.104017006644673,0,0.208034013289345,0,0.832136053157381,0.104017006644673,0.520085033223363,0.208034013289345,0.104017006644673,0.312051019934018,0.104017006644673,0.104017006644673,0,0,0.520085033223363,0.104017006644673,0.208034013289345
22Month,0,0,0,0,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0
