stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,18,205,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.74,1.41,0,5.92,2.25,8.46,0,0,0,0,0,0.28,0,0,0,0,7.05,14.09,1.69,20.86,0,0.28,0,0,696.16,104.85,0.85,1.69,44.53,0.28,0.28,10.43,0.28,0.56,1.13,0,0,0
21Day,2.22,0,0.37,2.59,0,2.22,0,0.74,0,0,0,0,0,0,0.74,0.74,0,1.11,4.07,11.1,0,0,1.11,0,71.04,12.95,0,0.37,4.44,2.96,0,2.96,0,0,0,0,0,1.48
3Month,0,0.1,0.31,6.45,0,0,0.1,0,2.6,0.21,0,0,3.12,0.52,0.21,1.25,0.52,0.83,2.29,4.26,0.31,0,0.21,0.31,1.14,0.52,0.62,0,0.1,0.21,15.6,0.1,0,0,0.1,0.1,15.81,0.31
22Month,0,0.27,0,2.19,0,0,0,0,1.37,0.55,0.41,0,9.16,0,0,0.55,0,0.27,0.41,1.37,0.14,0.27,0,0,0.41,0.41,0.68,0,0.14,0.14,6.7,0.14,0.14,0,0,0,0.14,0.14
