stage,Cardiomyocyte,Epithelial.cell,Ionocyte,Macrophage,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell
24hpf,1,2,0,1,0,0,0,6,0,0
72hpf,0,0.281848056003223,0,0,0.281848056003223,0.563696112006446,0.281848056003223,0.563696112006446,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0,0,0.104017006644673,0,0,0,0,0,0.104017006644673,0.104017006644673
