stage,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,4,0,0,0
72hpf,0,0,0,0,0,0,0.84554416800967,3.10032861603546,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0.739973720528564,0.369986860264282,0,0
3Month,0.104017006644673,0.104017006644673,0.208034013289345,0,0,0,0,0,0,0,0.104017006644673
