stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0
72hpf,0.281848056003223,0.563696112006446,0,1.40924028001612,0,0,0,0,0,0,0,0,0.563696112006446,0,1.69108833601934,0,5.07326500805802,1.69108833601934,0,0.84554416800967,0.281848056003223,0.281848056003223,0,0
21Day,0,0,0.369986860264282,3.69986860264282,0.369986860264282,0.369986860264282,0,0,0,0.739973720528564,0,0.739973720528564,0.739973720528564,0.369986860264282,1.84993430132141,0,2.21992116158569,1.47994744105713,0.369986860264282,0.369986860264282,0,0,0,0
3Month,0,0.104017006644673,0,0.312051019934018,0,0,0.104017006644673,0,0.416068026578691,0,0.312051019934018,0.104017006644673,0.208034013289345,0,0,0.208034013289345,0,0,0.104017006644673,0,0,0,0.104017006644673,0.104017006644673
22Month,0,0,0,0,0,0,0,0.136649431988133,0.546597727952532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136649431988133
