stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,12,0,1,0,1,0,0,0,0,0,0,0,4,1,1,8,0,0,0,0,8,57,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.23,2.54,0,3.95,0.85,4.23,0,0.28,0,0.28,0,0,0,0,0.28,3.38,13.53,1.69,7.33,0,0.85,0,0.85,21.14,20.86,0,0.28,0,7.89,1.41,0.56,2.25,0,0.28,0.85,0,0,0
21Day,5.18,0.74,0.37,10.73,1.11,1.85,0,0.37,0,0,0,0.74,0,3.7,2.22,1.11,1.85,2.22,14.43,0,0,1.85,0,9.62,8.88,0,1.11,0,7.4,0.37,4.07,1.48,0.37,0,0.37,0,0.37,0
3Month,0,0.42,0.42,14.77,0.62,0,0.73,0,1.46,2.39,0,13.83,3.54,0.31,3.74,4.06,1.98,1.77,2.6,0.62,0.21,1.25,3.54,0.83,0.1,1.04,0.52,0,0.21,1.77,42.96,0.52,0,0,0,1.66,313.82,2.7
22Month,0.14,0.41,0,1.91,0.14,0,0,0.14,0,1.78,0.96,5.47,1.37,0.41,2.19,0,0,3.01,1.91,0,0.14,0.55,0.27,0.14,0,0.68,0.55,0.14,0,0.27,15.44,0,0,0,0,0.14,1.09,0.41
