stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,0,4.51,0,0,0.28,0,1.69,1.41,0,0,2.82,0,0,0.56,0,0,0.56,0,0,0
21Day,1.85,0,0,1.11,0,2.96,0,0.37,0,0,0.37,0,0,0,0,0,0.37,0.74,0.37,41.81,0,0,34.04,0,2.59,1.11,0,0,3.33,1.48,0,0,0.37,0.74,0.37,0,0,0.37
3Month,0.83,2.08,1.25,10.19,0.21,0,0.31,0,0.94,1.87,10.71,0,11.44,3.95,0.1,7.07,1.04,3.12,3.95,319.75,69.38,0,13.42,1.35,0.83,0.1,1.66,0.52,4.78,2.08,3.74,0.21,0,0,0.52,4.06,1.46,3.64
22Month,0,2.32,0.55,3.01,0.14,0,2.05,0,0,0.96,4.65,4.24,21.04,2.05,0.27,3.01,0.27,0.41,2.46,295.44,3.55,0.14,3.14,0.27,0.41,0,0.14,0.41,14.21,0.14,1.09,0.14,0,0,0,0.96,0,0.96
