stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0.281848056003223,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0
3Month,0,0,0.624102039868036,0.208034013289345,0.104017006644673,0.520085033223363,0,1.45623809302542,0.312051019934018,0,0.416068026578691,0.104017006644673,0.624102039868036,0,0.624102039868036,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,19.6592142558431,0.104017006644673,2.08034013289345,0.312051019934018
22Month,0.136649431988133,0.136649431988133,0.546597727952532,0,0,0,0.136649431988133,3.82618409566773,0,0.136649431988133,0.273298863976266,0,0.273298863976266,0.409948295964399,0,0,0.136649431988133,0,0,0,0,3.96283352765586,0.136649431988133,0,13.6649431988133,0,0,0.136649431988133
