stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,15,19,0,88,4,4,0,1,0,0,0,2,0,0,0,0,7,56,60,147,0,0,0,0,54,1392,0,0,0,25,0,0,0,0,0,9,0,0,0
72hpf,21.7,17.47,0,49.89,9.3,12.97,0,1.97,0,1.13,0,0,0.56,0,4.23,0,28.75,113.87,10.71,126.55,0,4.79,1.13,1.41,160.37,342.16,0.28,1.69,0,77.51,1.97,0,31.57,3.1,0.56,6.2,0,0,0
21Day,28.12,8.88,3.33,132.46,3.33,71.04,0,40.33,1.48,4.81,1.11,0,2.96,0.74,38.11,5.18,5.18,50.32,27.01,210.15,0.37,0,20.35,0.37,44.03,102.86,1.11,1.48,0,68.08,14.06,0,17.76,2.22,2.96,2.96,0.74,0,23.68
3Month,0.31,4.26,2.6,70.52,0.31,0,1.14,2.18,5.62,37.65,0.31,0,44.42,20.8,5.41,22.26,2.7,20.28,36.82,13,2.18,0,4.47,2.5,1.77,1.87,1.98,1.87,0,0.21,2.6,75.2,0.52,0,0,0.42,15.71,8.63,41.92
22Month,0.27,13.8,2.46,23.09,0.14,0,2.05,1.5,3.69,108.36,18.31,0,88.14,6.97,11.21,21.04,0.55,4.37,67.91,12.98,0.27,2.87,1.64,0.27,0.55,0.14,1.09,10.25,2.46,0.68,0.14,17.22,0.82,0.55,0,0,1.23,0,17.35
