stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,3,0,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0.312051019934018,0,0,0,0.104017006644673,0.624102039868036,0.208034013289345,0.208034013289345
22Month,0,0,1.2298448878932,0,0,0,0,0,0,0,0.546597727952532,0,0
