stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.84554416800967,0,0,0,0,0,0.84554416800967,0,0,0,0,0,2.53663250402901,0,0,0,0,0.281848056003223,0,0,0,0,0.563696112006446,1.40924028001612,0,0,0,0,0,0,0,0,0.281848056003223
21Day,0.369986860264282,0,0.369986860264282,2.21992116158569,0.369986860264282,0.739973720528564,0,0.369986860264282,0,0,0,0.369986860264282,0,28.1190013800855,0,0.369986860264282,0.369986860264282,1.10996058079285,1.10996058079285,0,0,0,0,2.58990802184998,0.739973720528564,0,0,0,0.369986860264282,0,0.739973720528564,0,0,27.7490145198212
3Month,0.104017006644673,0,0.208034013289345,2.39239115282747,0,0,0.520085033223363,0.416068026578691,0.416068026578691,2.2883741461828,0,3.4325612192742,1.66427210631476,3.95264625249756,1.76828911295943,0.520085033223363,1.35222108638074,4.99281631894429,2.49640815947214,0.104017006644673,0.104017006644673,0.208034013289345,0.312051019934018,0.104017006644673,0,0.104017006644673,0,0,0.624102039868036,2.08034013289345,0.104017006644673,0.312051019934018,1.04017006644673,124.092288927094
22Month,0,0.273298863976266,0.136649431988133,0.819896591928799,0,0,0.409948295964399,0.273298863976266,0,1.91309204783386,0.273298863976266,5.87592557548972,0.409948295964399,4.91937955157279,0.273298863976266,0,0,1.91309204783386,0.683247159940666,0,0.136649431988133,0.136649431988133,0,0,0,0.273298863976266,0.136649431988133,0.136649431988133,0.136649431988133,0.546597727952532,0,0.136649431988133,0,38.6717892526417
