stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0
3Month,1.1441870730914,0.104017006644673,0.208034013289345,0.624102039868036,0.208034013289345,0,0.104017006644673,0.624102039868036,0.312051019934018,0.104017006644673,0.104017006644673,0.208034013289345,0,0.104017006644673,0.104017006644673,0,0,0.312051019934018,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0,0,2.18639091181013,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0.136649431988133,0,0
