stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.563696112006446,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0
21Day,0,0,0,1.84993430132141,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0,0.208034013289345,0.104017006644673,1.45623809302542,0,0.312051019934018,0.312051019934018,0,1.35222108638074,0.312051019934018,0,0.416068026578691,0.312051019934018,0.520085033223363,0.416068026578691,0.832136053157381,0.104017006644673,0,0,0.312051019934018,0,0,0,0,0.520085033223363,60.0178128339761,0.104017006644673,2.91247618605083,0.416068026578691
22Month,0,0.136649431988133,0,0.683247159940666,0,0.546597727952532,1.50314375186946,0.409948295964399,4.23613239163213,0.136649431988133,0.273298863976266,0.409948295964399,0,0.409948295964399,0.273298863976266,1.09319545590506,0,0.409948295964399,0.409948295964399,0,0,0,0.273298863976266,33.0691625411282,0,2.4596897757864,0,0,0.546597727952532
