stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,5,9,0,0,1,0,0,0,0,0,0,0,0
72hpf,1.13,1.13,0,2.25,0.56,3.1,0,0.28,0,0,0,0.28,0,0.56,0.28,1.13,1.97,2.54,4.23,0,0,0,0,231.96,10.15,0,0.28,5.64,0.28,0,3.1,0,0.56,0,0,0
21Day,0.37,0,0,1.11,0,1.11,0,0,0,0.37,0,0.37,0,1.48,1.11,0,1.11,1.11,8.88,0,0,0.74,0,31.08,3.33,0,4.07,1.11,1.85,0.37,1.85,0,0.37,0,0,0
3Month,0,0.62,0,2.91,0,0,0.1,0.21,0.52,0.94,0,4.68,0.94,0.31,2.6,0.1,0.83,1.56,2.18,2.29,0,0.21,0.94,1.14,0.1,0.1,1.66,0,0.21,2.39,0,0,0.1,0.1,0.42,1.04
22Month,0.41,1.23,0.14,1.64,0,0,0.41,0,0.68,2.73,1.09,25.83,0.55,0.41,3.01,0.14,0.14,3.55,3.14,0,1.09,0.27,0.14,0.41,0.27,0.96,1.09,0.27,0.14,5.6,0.27,0.27,0,0,0,1.64
