stage,Endothelial.cell,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Spermatocyte
24hpf,0,0,0,0,1,0,0,0,3,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0.563696112006446,0,1.97293639202256,0.281848056003223,0.84554416800967,0
21Day,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0.369986860264282,1.84993430132141,0,0,0
3Month,0.104017006644673,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0.624102039868036
