stage,Erythrocyte,Erythroid.progenitor.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia
24hpf,0,0,3,0,4,0,0,0
72hpf,0,0,0,0.281848056003223,0.281848056003223,0.563696112006446,0,0
21Day,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282
3Month,0,0,0.104017006644673,0,0,0,0.312051019934018,0
