stage,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0.84554416800967,0.281848056003223,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0
3Month,0,0.208034013289345,0,0,0,0.104017006644673,0,0,0,0.104017006644673,0.104017006644673,0.208034013289345
22Month,0.136649431988133,1.36649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0,0
