stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0,0
3Month,0,0,0,0,0,0,0.104017006644673,0.416068026578691,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0.208034013289345,0.104017006644673,0
22Month,0.136649431988133,0.273298863976266,0.273298863976266,0.136649431988133,0.409948295964399,0.136649431988133,0.956546023916932,0.136649431988133,0.273298863976266,0.409948295964399,0.273298863976266,0.136649431988133,0,0.136649431988133,0,0.136649431988133
