stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.28,0,0.56,0,0,0,0,16.63,0,0,0,0,0,0.56,1.13,0.28,0.28,0,0,0,0,3.1,2.25,0,0,0,0,0.28,0,0,0.28,0,0,0,0,0
21Day,1.11,0,0,2.96,0.37,1.85,0,0.74,0,0,101.01,0,0,0,1.48,0,2.22,0.37,0.74,3.7,0,0,1.11,0,2.96,0,0,0,0,1.11,2.22,0,0.37,0,0,0,0,0,0.37
3Month,2.08,8.22,2.39,40.88,0.42,0,4.89,0.21,0.42,9.57,1389.36,0.1,47.85,22.88,1.46,23.3,3.64,15.39,56.69,18.1,4.58,0.42,4.47,6.35,2.29,0.1,3.43,1.25,0,0.94,15.81,0.1,15.29,0.94,0.21,0.1,6.35,8.74,12.38
22Month,2.32,9.57,6.7,26.24,0.14,0,17.35,0.68,0,4.78,2379.2,4.51,559.58,11.62,3.01,19.4,1.91,8.34,297.08,25.14,0.68,43.45,3.55,0.27,3.69,0.55,3.83,3.96,3.01,0.82,5.06,0,2.46,4.92,4.65,0.41,1.23,0,9.84
