stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0,0,0,0.369986860264282,0.739973720528564,0,0.369986860264282,0
3Month,0.624102039868036,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0.208034013289345,0.416068026578691,0,0,0.104017006644673,0.104017006644673
22Month,0,0,0,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0
